moca_id,moca_xp,wallet,week
5712,96.0,0x8b2abf9618cb3899b8459de211eadf53598245ad,7
5793,96.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
5850,96.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
5858,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
5859,76.0,0xab0a2fc0747c9a7f12f968739da737dab4bdfbe7,7
5860,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5864,74.4,0x7a195e1d1d09e9a3bfb3e3be4e2d3b1462f7c6c8,7
5871,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5872,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5877,83.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5888,91.4,0x7a195e1d1d09e9a3bfb3e3be4e2d3b1462f7c6c8,7
5915,86.0,0x55be9cb776a3d4722b9da3b833c247a82ce6d151,7
5916,76.0,0x55be9cb776a3d4722b9da3b833c247a82ce6d151,7
5940,53.0,0xbaac3d38261adf7f25483443cf2381c17ab23bfd,7
5942,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
5955,59.2,0xd0a2f14423ede2df5fe66b61419858c8e3bab3a1,7
5956,96.0,0x5a1c6b926209a865718d7be43055ab747fdafd57,7
5963,89.0,0x34f3133a2207262f2a15ba6b9a0687ced5714188,7
5966,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
5968,96.0,0x05d93ec016c4ae7a653fe79e6da7746073afb94f,7
5970,60.0,0x07525e4ec167102d87d24a76195d6dc22e325635,7
5981,58.4,0x6cc4ead03b6fda979fa33b40546ba5d09c35396a,7
6001,60.0,0x07525e4ec167102d87d24a76195d6dc22e325635,7
6006,95.2,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6009,80.0,0x92373997819b0e4529be7988eea4bedd4d276f74,7
6064,96.0,0x8a44e65288dc50c6bf8931e1e8216b5fb77f01eb,7
6085,80.0,0x855Daf99174B3Eb8CEc4DF11e98cED228bF11A02,7
6093,64.0,0x92373997819b0e4529be7988eea4bedd4d276f74,7
6100,60.0,0xa5e2bb97de3c62ca06f1a2293eb7e01c114e9a49,7
6111,84.0,0xdba6aee7c7fdecb323d0fdef1900fc99d76ffc38,7
